plot_area_code,gedi_shot_number,biwf,l4_agbd,beam,time,rh_100,num_modes,l4_agbd_se,pft,region,modis_treecover,modis_nonvegetated,landsat_treecover,hse,k_allom,studysite
MON01h,137010200300382874,39.87803225497473,161.27484130859375,BEAM0010,2021-05-14T09:55:00Z,28.520000457763672,8,17.122678756713867,2,4,80,4,76,1.350000023841858,1,MONDAH
MON02h,137010300300375804,23.990123071239694,93.315887451171875,BEAM0011,2021-05-14T09:55:00Z,22.420000076293945,6,17.124967575073242,2,4,77,6,98,1.350000023841858,1,MONDAH
MON02h,191230600200292767,34.69706769332348,151.00204467773438,BEAM0110,2022-04-29T03:38:03Z,31.219999313354492,9,17.12062644958496,2,4,77,6,90,1.350000023841858,1,MONDAH
MON02h,191230600200292768,35.045251027873114,174.41160583496094,BEAM0110,2022-04-29T03:38:03Z,39.029998779296875,8,17.12598419189453,2,4,77,6,90,1.350000023841858,1,MONDAH
MON02h,191230600200292769,33.48204236879505,149.03256225585938,BEAM0110,2022-04-29T03:38:03Z,32.349998474121094,9,17.120492935180664,2,4,77,6,63,1.350000023841858,1,MONDAH
MON02h,191230600200292770,36.932226215915456,162.02110290527344,BEAM0110,2022-04-29T03:38:03Z,30.739999771118164,6,17.12158966064453,2,4,77,6,90,1.350000023841858,1,MONDAH
MON02h,191230600200292771,20.707664559171324,122.88372802734375,BEAM0110,2022-04-29T03:38:03Z,34.099998474121094,3,17.12625503540039,2,4,76,6,76,1.350000023841858,1,MONDAH
MON02h,191230600200292772,75.94101921915035,383.0708312988281,BEAM0110,2022-04-29T03:38:03Z,49.04999923706055,12,17.123567581176758,2,4,76,6,90,1.350000023841858,1,MONDAH
MON01h,191230600200292779,48.627233316009516,231.4147186279297,BEAM0110,2022-04-29T03:38:03Z,36.22999954223633,11,17.121061325073242,2,4,80,4,90,1.350000023841858,1,MONDAH
MON01h,191230600200292780,22.081957270555645,126.15714263916016,BEAM0110,2022-04-29T03:38:03Z,33.650001525878906,7,17.123472213745117,2,4,72,3,90,1.350000023841858,1,MONDAH
MON01h,191230600200292781,50.32272739557862,212.43431091308594,BEAM0110,2022-04-29T03:38:03Z,31.709999084472656,7,17.12529182434082,2,4,77,3,90,1.350000023841858,1,MONDAH
MON03h,191230800200049889,55.86514474281869,268.8199462890625,BEAM1000,2022-04-29T03:38:03Z,39.9900016784668,4,17.12067222595215,2,4,74,5,98,1.350000023841858,1,MONDAH
MON03h,191230800200049890,48.05770852392686,210.89059448242188,BEAM1000,2022-04-29T03:38:03Z,38.68000030517578,9,17.121402740478516,2,4,74,5,83,1.350000023841858,1,MONDAH
MON03h,191230800200049891,19.37064452392882,103.90619659423828,BEAM1000,2022-04-29T03:38:03Z,29.049999237060547,3,17.122371673583984,2,4,74,5,58,1.350000023841858,1,MONDAH
MON03h,191230800200049892,23.252868745234377,129.11561584472656,BEAM1000,2022-04-29T03:38:03Z,33.75,6,17.123226165771484,2,4,74,5,60,1.350000023841858,1,MONDAH
MON03h,191230800200049893,28.47449107857887,129.62457275390625,BEAM1000,2022-04-29T03:38:03Z,31.920000076293945,10,17.121442794799805,2,4,73,4,83,1.350000023841858,1,MONDAH
MON10h,191231100200045822,0.2255351704082998,15.038248062133789,BEAM1011,2022-04-29T03:38:03Z,12.989999771118164,1,17.1346492767334,2,4,72,7,51,1.350000023841858,1,MONDAH
MON10h,191231100200045823,16.921217971763067,81.99699401855469,BEAM1011,2022-04-29T03:38:03Z,26.65999984741211,6,17.12352752685547,2,4,72,7,59,1.350000023841858,1,MONDAH
MON10h,191231100200045824,1.2813532966743464,35.505340576171875,BEAM1011,2022-04-29T03:38:03Z,20.049999237060547,3,17.128135681152344,2,4,72,7,51,1.350000023841858,1,MONDAH
MON10h,191231100200045825,3.10711110981254,37.39299011230469,BEAM1011,2022-04-29T03:38:03Z,23.260000228881836,3,17.131275177001953,2,4,72,7,90,1.350000023841858,1,MONDAH
MON09h,191231100200045838,10.87288940760235,61.038570404052734,BEAM1011,2022-04-29T03:38:03Z,27.219999313354492,6,17.12959098815918,2,4,71,7,100,1.350000023841858,1,MONDAH
MON09h,191231100200045839,24.19376839600547,116.02047729492188,BEAM1011,2022-04-29T03:38:03Z,30.649999618530273,6,17.122257232666016,2,4,71,7,63,1.350000023841858,1,MONDAH
MON09h,191231100200045840,23.982911819589905,101.9234390258789,BEAM1011,2022-04-29T03:38:03Z,26.020000457763672,7,17.12213706970215,2,4,71,7,90,1.350000023841858,1,MONDAH
MON05h,191231100200045880,0.11763691372544982,11.247275352478027,BEAM1011,2022-04-29T03:38:03Z,8.880000114440918,1,17.140094757080078,2,4,55,7,100,1.350000023841858,1,MONDAH
MON20h,148681100200046089,5.650532727642074,37.90488052368164,BEAM1011,2021-07-28T16:13:22Z,19.369998931884766,4,17.12757682800293,2,4,47,9,54,1.350000023841858,1,MONDAH
MON05h,194810800300294072,13.162962245076697,58.52165222167969,BEAM1000,2022-05-22T06:25:28Z,19.119998931884766,7,17.126523971557617,2,4,44,8,63,1.350000023841858,1,MONDAH
MON23h,21150100200045482,29.997004148673593,122.28710174560547,BEAM0001,2019-04-28T05:42:46Z,25.559999465942383,9,17.12331199645996,2,4,39,6,100,1.350000023841858,1,MONDAH
MON21Ah,37410500300446757,12.727700588141984,56.36497116088867,BEAM0101,2019-08-11T00:05:46Z,28.299999237060547,4,17.134536743164062,2,4,13,9,71,1.350000023841858,1,MONDAH
MON21Ah,37410500300446758,5.641042425873453,55.35245132446289,BEAM0101,2019-08-11T00:05:46Z,28.40999984741211,7,17.130556106567383,2,4,15,8,55,1.350000023841858,1,MONDAH
MON21Ah,37410500300446759,26.101000636901503,121.69010925292969,BEAM0101,2019-08-11T00:05:46Z,27.209999084472656,3,17.12287712097168,2,4,15,8,90,1.350000023841858,1,MONDAH
MON21Ah,37410500300446760,26.37448618881117,111.91944122314453,BEAM0101,2019-08-11T00:05:46Z,24.030000686645508,4,17.127197265625,2,4,15,8,83,1.350000023841858,1,MONDAH
MON21Ah,37410500300446761,8.189873591308988,43.934844970703125,BEAM0101,2019-08-11T00:05:46Z,24.93000030517578,2,17.130592346191406,2,4,15,8,76,1.350000023841858,1,MONDAH
MON19h,37410600300552851,1.2804191898775223,28.130491256713867,BEAM0110,2019-08-11T00:05:45Z,18.81999969482422,2,17.12930679321289,2,4,33,8,48,1.350000023841858,1,MONDAH
MON19h,37410600300552852,0.6098199900072793,23.248018264770508,BEAM0110,2019-08-11T00:05:45Z,17.810001373291016,2,17.130277633666992,2,4,33,8,55,1.350000023841858,1,MONDAH
MON19h,37410600300552853,1.8215655380857771,33.08812713623047,BEAM0110,2019-08-11T00:05:45Z,18.779998779296875,1,17.12839698791504,2,4,33,8,51,1.350000023841858,1,MONDAH
MON19h,37410600300552854,31.770042188044656,140.13584899902344,BEAM0110,2019-08-11T00:05:45Z,34.81999969482422,7,17.124385833740234,2,4,12,11,55,1.350000023841858,1,MONDAH
MON19h,37410600300552855,14.430622231874281,79.40233612060547,BEAM0110,2019-08-11T00:05:45Z,27.360000610351562,7,17.123998641967773,2,4,12,11,83,1.350000023841858,1,MONDAH
MON20h,37410800300450753,3.0403017694215726,31.148672103881836,BEAM1000,2019-08-11T00:05:46Z,17.170000076293945,4,17.131614685058594,2,4,48,8,100,1.350000023841858,1,MONDAH
MON20h,37410800300450754,0.5034045984057676,30.69158363342285,BEAM1000,2019-08-11T00:05:46Z,18.260000228881836,4,17.129459381103516,2,4,48,8,90,1.350000023841858,1,MONDAH
MON20h,37410800300450755,0.830736426345638,26.379531860351562,BEAM1000,2019-08-11T00:05:46Z,16.5,4,17.131099700927734,2,4,48,8,90,1.350000023841858,1,MONDAH
MON20h,37410800300450756,6.992220579449541,50.30022048950195,BEAM1000,2019-08-11T00:05:46Z,24.030000686645508,2,17.126428604125977,2,4,48,8,90,1.350000023841858,1,MONDAH
MON20h,37410800300450757,14.557302613009591,75.63438415527344,BEAM1000,2019-08-11T00:05:46Z,31.3700008392334,8,17.13364028930664,2,4,47,9,58,1.350000023841858,1,MONDAH
MON23h,62670100200056209,41.13200783990934,189.59991455078125,BEAM0001,2020-01-20T20:40:47Z,38.689998626708984,12,17.12569808959961,2,4,39,6,100,1.350000023841858,1,MONDAH
MON22h,62670100200056306,29.607258456234423,120.23806762695312,BEAM0001,2020-01-20T20:40:48Z,25.59000015258789,8,17.12302017211914,2,4,41,11,90,1.350000023841858,1,MONDAH
MON11h,62670200200060418,26.419072558823135,115.6046371459961,BEAM0010,2020-01-20T20:40:47Z,31.15999984741211,9,17.124853134155273,2,4,48,8,90,1.350000023841858,1,MONDAH
MON05h,62670300200056218,10.849641896951526,53.68647003173828,BEAM0011,2020-01-20T20:40:47Z,19.479999542236328,3,17.12619400024414,2,4,52,7,58,1.350000023841858,1,MONDAH
MON05h,62670300200056221,8.564484658310946,45.38004684448242,BEAM0011,2020-01-20T20:40:47Z,20.600000381469727,4,17.126754760742188,2,4,44,8,90,1.350000023841858,1,MONDAH
MON19h,62670800200060198,4.539807449167676,35.69594955444336,BEAM1000,2020-01-20T20:40:48Z,19.06999969482422,4,17.12792205810547,2,4,12,11,62,1.350000023841858,1,MONDAH
MON19h,62670800200060199,13.60899873177889,63.430667877197266,BEAM1000,2020-01-20T20:40:48Z,26.219999313354492,5,17.127023696899414,2,4,12,11,75,1.350000023841858,1,MONDAH
MON19h,62670800200060200,0.001618694053067879,13.961091995239258,BEAM1000,2020-01-20T20:40:48Z,10.610000610351562,1,17.13728141784668,2,4,12,11,90,1.350000023841858,1,MONDAH
MON21Ah,62671100200056312,0,12.042251586914062,BEAM1011,2020-01-20T20:40:48Z,10.119999885559082,1,17.138179779052734,2,4,16,10,75,1.350000023841858,1,MONDAH
MON21Ah,62671100200056314,0.010138498650201945,14.19048023223877,BEAM1011,2020-01-20T20:40:48Z,10.539999961853027,1,17.13682746887207,2,4,15,8,90,1.350000023841858,1,MONDAH
MON21Ah,62671100200056315,31.428757544437715,145.89801025390625,BEAM1011,2020-01-20T20:40:48Z,29.440000534057617,6,17.121553421020508,2,4,15,8,83,1.350000023841858,1,MONDAH
MON21Ah,62671100200056317,16.04952214217162,70.2827377319336,BEAM1011,2020-01-20T20:40:48Z,20.489999771118164,3,17.127500534057617,2,4,15,8,58,1.350000023841858,1,MONDAH
MON10h,232651100300328073,37.9479108620231,149.76063537597656,BEAM1011,2023-01-21T06:49:17Z,34.84000015258789,9,17.123594284057617,2,4,70,5,39,1.350000023841858,1,MONDAH
RAB05h,142500000400366065,40.918241357450846,171.3987274169922,BEAM0000,2021-06-18T20:00:10Z,29.760000228881836,6,17.122507095336914,2,4,48,10,62,1.350000023841858,1,RABI
RAB05h,142500000400366067,25.43095623490172,105.90604400634766,BEAM0000,2021-06-18T20:00:10Z,24.739999771118164,4,17.123315811157227,2,4,27,10,100,1.350000023841858,1,RABI
RAB04h,142500000400366068,39.70441322227877,168.84439086914062,BEAM0000,2021-06-18T20:00:10Z,32.720001220703125,10,17.12020492553711,2,4,27,10,89,1.350000023841858,1,RABI
RAB05h,142500000400366068,39.70441322227877,168.84439086914062,BEAM0000,2021-06-18T20:00:10Z,32.720001220703125,10,17.12020492553711,2,4,27,10,89,1.350000023841858,1,RABI
MAB01h,24970200100062690,34.11613521176564,139.31692504882812,BEAM0010,2019-05-22T19:47:19Z,27.600000381469727,8,17.123397827148438,2,4,63,7,99,1.350000023841858,1,MABOUNIE
MAB01h,24970200100062691,28.094221770404374,125.5511474609375,BEAM0010,2019-05-22T19:47:19Z,31.1200008392334,5,17.1214542388916,2,4,64,7,90,1.350000023841858,1,MABOUNIE
MAB01h,24970200100062692,41.364544315504595,182.01589965820312,BEAM0010,2019-05-22T19:47:19Z,40.81999969482422,9,17.13096809387207,2,4,64,7,56,1.350000023841858,1,MABOUNIE
MAB01h,24970200100062693,44.2438983960858,200.529052734375,BEAM0010,2019-05-22T19:47:19Z,34.720001220703125,8,17.120494842529297,2,4,64,7,55,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062758,51.01263945813739,244.8239288330078,BEAM0010,2019-05-22T19:47:19Z,41.29999923706055,9,17.121458053588867,2,4,54,10,63,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062759,53.3453090724999,268.75567626953125,BEAM0010,2019-05-22T19:47:19Z,41.150001525878906,8,17.12057113647461,2,4,54,10,90,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062760,65.6800634318973,285.3644714355469,BEAM0010,2019-05-22T19:47:19Z,39.959999084472656,9,17.12181854248047,2,4,51,10,95,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062761,72.02934663849193,330.8233337402344,BEAM0010,2019-05-22T19:47:19Z,43.36000061035156,10,17.12189292907715,2,4,51,10,90,1.350000023841858,1,MABOUNIE
MAB05h,24970200100062762,170.16702220286282,924.90325927734375,BEAM0010,2019-05-22T19:47:19Z,67.839996337890625,15,17.153461456298828,2,4,51,10,93,1.350000023841858,1,MABOUNIE
MAB11h,24970600100272786,23.878419006473454,132.1009521484375,BEAM0110,2019-05-22T19:47:19Z,36.779998779296875,5,17.127342224121094,2,4,25,13,100,1.350000023841858,1,MABOUNIE
MAB11h,24970600100272787,39.85613254364594,202.09051513671875,BEAM0110,2019-05-22T19:47:19Z,44.5,8,17.135690689086914,2,4,25,13,100,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060779,126.3607448812962,598.51947021484375,BEAM1000,2022-01-08T00:29:30Z,57.25,16,17.13228988647461,2,4,54,10,90,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060780,83.58970292482482,377.7257385253906,BEAM1000,2022-01-08T00:29:30Z,43.68000030517578,9,17.125144958496094,2,4,54,10,59,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060781,69.86143206156389,332.8814697265625,BEAM1000,2022-01-08T00:29:30Z,43.97999954223633,12,17.121841430664062,2,4,54,10,76,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060782,86.67050939677308,402.9937744140625,BEAM1000,2022-01-08T00:29:30Z,43.2400016784668,14,17.129291534423828,2,4,54,10,86,1.350000023841858,1,MABOUNIE
MAB05h,173990800100060783,69.05502883850623,318.1861267089844,BEAM1000,2022-01-08T00:29:30Z,43.61000061035156,10,17.12148666381836,2,4,53,10,76,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056704,28.622667812595544,125.78199768066406,BEAM1011,2022-01-08T00:29:29Z,31.5,5,17.121536254882812,2,4,27,9,100,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056705,49.4128331772005,213.5320281982422,BEAM1011,2022-01-08T00:29:29Z,34.34000015258789,6,17.121620178222656,2,4,27,9,95,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056706,55.50288040737034,252.04493713378906,BEAM1011,2022-01-08T00:29:29Z,41.439998626708984,9,17.12125587463379,2,4,27,9,100,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056707,96.15951260220912,426.97442626953125,BEAM1011,2022-01-08T00:29:29Z,46.86000061035156,11,17.12667465209961,2,4,28,11,100,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056708,83.56477727923087,415.61944580078125,BEAM1011,2022-01-08T00:29:29Z,45.560001373291016,11,17.12668800354004,2,4,28,11,100,1.350000023841858,1,MABOUNIE
MAB11h,154930000100060016,63.499468428394195,269.2713317871094,BEAM0000,2021-09-07T00:06:03Z,38.70000076293945,8,17.120710372924805,2,4,25,13,90,1.350000023841858,1,MABOUNIE
MAB11h,154930000100060017,38.002596569222185,162.74127197265625,BEAM0000,2021-09-07T00:06:03Z,34.470001220703125,10,17.121944427490234,2,4,25,13,90,1.350000023841858,1,MABOUNIE
MAB11h,154930000100060018,33.637178053192876,141.0345458984375,BEAM0000,2021-09-07T00:06:03Z,28.260000228881836,8,17.121719360351562,2,4,25,13,100,1.350000023841858,1,MABOUNIE
MAB12h,154930100100056127,1.7221066030908156,23.962453842163086,BEAM0001,2021-09-07T00:06:02Z,16.110000610351562,5,17.13014030456543,2,4,42,8,100,1.350000023841858,1,MABOUNIE
MAB12h,154930100100056128,25.525773956252714,103.22636413574219,BEAM0001,2021-09-07T00:06:02Z,23.18000030517578,5,17.125356674194336,2,4,42,8,95,1.350000023841858,1,MABOUNIE
MAB12h,154930100100056130,13.04725722238037,57.801422119140625,BEAM0001,2021-09-07T00:06:02Z,19.060001373291016,4,17.12691307067871,2,4,52,8,90,1.350000023841858,1,MABOUNIE
MAB06h,211980000100060796,22.484615034326854,104.52906036376953,BEAM0000,2022-09-09T22:30:42Z,27.200000762939453,9,17.121912002563477,2,4,10,9,86,1.350000023841858,1,MABOUNIE
MAB06h,211980000100060797,28.683294303565077,124.54652404785156,BEAM0000,2022-09-09T22:30:42Z,25.739999771118164,7,17.12350845336914,2,4,39,7,77,1.350000023841858,1,MABOUNIE
MAB06h,211980000100060798,66.44980078823487,306.2043762207031,BEAM0000,2022-09-09T22:30:42Z,42.15999984741211,11,17.121219635009766,2,4,39,7,74,1.350000023841858,1,MABOUNIE
MAB06h,211980000100060799,49.64291797663821,220.8575439453125,BEAM0000,2022-09-09T22:30:42Z,35.37000274658203,8,17.12027359008789,2,4,43,5,95,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057253,26.47827192238847,127.81690979003906,BEAM0001,2022-09-09T22:30:43Z,35.18000030517578,11,17.130165100097656,2,4,61,7,90,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057254,56.42113061924039,253.412353515625,BEAM0001,2022-09-09T22:30:43Z,41.68000030517578,12,17.122713088989258,2,4,61,7,100,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057255,33.762381265425475,149.31951904296875,BEAM0001,2022-09-09T22:30:43Z,29.959999084472656,7,17.120750427246094,2,4,64,7,83,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057256,45.10688823898546,217.4441680908203,BEAM0001,2022-09-09T22:30:43Z,40.970001220703125,14,17.125579833984375,2,4,64,7,83,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057257,47.85201097138217,219.464111328125,BEAM0001,2022-09-09T22:30:43Z,37.869998931884766,10,17.120397567749023,2,4,64,7,90,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277743,34.84177839876608,179.19979858398438,BEAM0110,2022-09-09T22:30:43Z,37.7599983215332,8,17.122751235961914,2,4,56,7,81,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277744,52.6374195016058,236.78370666503906,BEAM0110,2022-09-09T22:30:43Z,44.65999984741211,11,17.129350662231445,2,4,56,7,97,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277745,51.185495729793885,253.826171875,BEAM0110,2022-09-09T22:30:43Z,43.400001525878906,7,17.123857498168945,2,4,56,7,100,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277746,48.100148588894086,215.4229736328125,BEAM0110,2022-09-09T22:30:43Z,38.25,10,17.120033264160156,2,4,56,7,100,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277747,65.65967964011358,282.7153625488281,BEAM0110,2022-09-09T22:30:43Z,39.439998626708984,9,17.121532440185547,2,4,29,7,88,1.350000023841858,1,MABOUNIE
MAB02h,227920600400504019,20.905510822662837,91.732513427734375,BEAM0110,2022-12-21T18:52:45Z,22.559999465942383,5,17.124679565429688,2,4,56,7,95,1.350000023841858,1,MABOUNIE
MAB02h,227920600400504020,11.941307994011021,48.009796142578125,BEAM0110,2022-12-21T18:52:45Z,16.31999969482422,3,17.129701614379883,2,4,55,7,88,1.350000023841858,1,MABOUNIE
LOP09h,158050100400314262,15.208905619262787,68.42090606689453,BEAM0001,2021-09-27T04:07:20Z,18.779998779296875,5,17.12870216369629,2,4,55,4,97,1.350000023841858,1,LOPE
LOP09h,158050100400314263,15.57263048851722,67.76252746582031,BEAM0001,2021-09-27T04:07:20Z,21.8799991607666,7,17.124347686767578,2,4,55,6,90,1.350000023841858,1,LOPE
LOP12h,158050200400319849,21.93880848954168,90.45609283447266,BEAM0010,2021-09-27T04:07:20Z,22.899999618530273,6,17.12381362915039,2,4,42,7,83,1.350000023841858,1,LOPE
LOP08h,158050200400319885,14.558612656738713,63.33052062988281,BEAM0010,2021-09-27T04:07:20Z,19.229999542236328,7,17.12661361694336,2,4,53,4,76,1.350000023841858,1,LOPE
LOP07h,158050200400319893,34.93049248552852,152.65672302246094,BEAM0010,2021-09-27T04:07:20Z,28.360000610351562,8,17.122283935546875,2,4,52,5,73,1.350000023841858,1,LOPE
LOP07h,158050200400319894,64.3295134426085,278.0388488769531,BEAM0010,2021-09-27T04:07:20Z,36.08000183105469,6,17.124629974365234,2,4,48,6,74,1.350000023841858,1,LOPE
LOP07h,158050200400319896,12.558986858525587,58.931068420410156,BEAM0010,2021-09-27T04:07:20Z,18.25,4,17.128355026245117,2,4,48,6,76,1.350000023841858,1,LOPE
LOP07h,158050200400319897,13.568506047384664,61.2513313293457,BEAM0010,2021-09-27T04:07:20Z,18.65999984741211,5,17.127840042114258,2,4,48,6,65,1.350000023841858,1,LOPE
LPG02h,78600100400275642,13.730389794958448,62.26484298706055,BEAM0001,2020-05-02T14:50:44Z,20.010000228881836,4,17.125757217407227,2,4,64,6,64,1.350000023841858,1,LOPE
LOP03h,78600600400730680,70.64695286756086,306.9897766113281,BEAM0110,2020-05-02T14:50:43Z,38.84000015258789,9,17.1242618560791,2,4,31,6,66,1.350000023841858,1,LOPE
LOP03h,78600600400730683,2.9119864502556787,38.358116149902344,BEAM0110,2020-05-02T14:50:43Z,24.459999084472656,1,17.132102966308594,2,4,32,8,54,1.350000023841858,1,LOPE
LOP03h,78600600400730684,2.3365276012745944,28.408151626586914,BEAM0110,2020-05-02T14:50:43Z,18.920000076293945,1,17.129451751708984,2,4,32,8,51,1.350000023841858,1,LOPE
LOP12h,165450100200080515,44.39670563156392,219.66232299804688,BEAM0001,2021-11-13T22:15:33Z,36.88999938964844,11,17.120071411132812,2,4,52,9,76,1.350000023841858,1,LOPE
LOP12h,165450100200080516,84.81487359893536,440.2292785644531,BEAM0001,2021-11-13T22:15:33Z,50.27000045776367,14,17.12527084350586,2,4,52,9,88,1.350000023841858,1,LOPE
LOP12h,165450100200080517,90.13087720511797,446.9918518066406,BEAM0001,2021-11-13T22:15:33Z,47.84000015258789,13,17.126827239990234,2,4,23,8,94,1.350000023841858,1,LOPE
LOP12h,165450100200080518,62.00705889606844,277.5659484863281,BEAM0001,2021-11-13T22:15:33Z,37.86000061035156,13,17.12222671508789,2,4,23,8,93,1.350000023841858,1,LOPE
LPG01h,165450100200080522,46.722321004082715,219.7906036376953,BEAM0001,2021-11-13T22:15:33Z,39.91999816894531,12,17.12261390686035,2,4,66,6,89,1.350000023841858,1,LOPE
LPG01h,165450100200080523,41.140691054282364,180.5902099609375,BEAM0001,2021-11-13T22:15:33Z,31.770000457763672,10,17.12104606628418,2,4,66,6,66,1.350000023841858,1,LOPE
LOP08h,165450500200080553,94.70153600862278,412.739990234375,BEAM0101,2021-11-13T22:15:33Z,42.709999084472656,13,17.132896423339844,2,4,34,5,95,1.350000023841858,1,LOPE
LOP08h,165450500200080554,109.0209658888874,478.80145263671875,BEAM0101,2021-11-13T22:15:33Z,48.130001068115234,10,17.131025314331055,2,4,34,5,95,1.350000023841858,1,LOPE
LOP08h,165450500200080555,92.72643816922415,399.7307434082031,BEAM0101,2021-11-13T22:15:33Z,43.27000045776367,7,17.129562377929688,2,4,34,5,100,1.350000023841858,1,LOPE
LOP08h,165450500200080556,92.79131924179552,397.8821716308594,BEAM0101,2021-11-13T22:15:33Z,43.97999954223633,9,17.12836456298828,2,4,34,5,100,1.350000023841858,1,LOPE
LOP08h,165450500200080557,76.45519242180494,334.21466064453125,BEAM0101,2021-11-13T22:15:33Z,39.15999984741211,8,17.12883949279785,2,4,31,7,100,1.350000023841858,1,LOPE
LOP08h,165450500200080558,80.25431291937106,346.9986572265625,BEAM0101,2021-11-13T22:15:33Z,41.33000183105469,7,17.12627410888672,2,4,31,7,100,1.350000023841858,1,LOPE
LOP01h,165451100200080384,0,11.354917526245117,BEAM1011,2021-11-13T22:15:33Z,9.780000686645508,1,17.139019012451172,2,4,18,12,32,1.350000023841858,1,LOPE
LOP01h,165451100200080385,0,10.392394065856934,BEAM1011,2021-11-13T22:15:33Z,8.84000015258789,1,17.14059066772461,2,4,32,9,43,1.350000023841858,1,LOPE
LOP01h,165451100200080386,0,10.286048889160156,BEAM1011,2021-11-13T22:15:33Z,8.65999984741211,1,17.140981674194336,2,4,32,9,43,1.350000023841858,1,LOPE
LOP01h,165451100200080387,0,10.52496337890625,BEAM1011,2021-11-13T22:15:33Z,8.880000114440918,1,17.14076805114746,2,4,32,9,36,1.350000023841858,1,LOPE
LOP01h,165451100200080388,0,10.378406524658203,BEAM1011,2021-11-13T22:15:33Z,8.690000534057617,1,17.14102554321289,2,4,32,9,31,1.350000023841858,1,LOPE
LOP09h,141360600200277043,128.00815616512708,614.87786865234375,BEAM0110,2021-06-11T10:42:11Z,52.790000915527344,3,17.139507293701172,2,4,55,6,90,1.350000023841858,1,LOPE
LOP09h,141360600200277044,37.29769985488364,151.49586486816406,BEAM0110,2021-06-11T10:42:11Z,27.399999618530273,6,17.125308990478516,2,4,55,6,90,1.350000023841858,1,LOPE
LOP09h,141360600200277045,92.61221468927214,411.18634033203125,BEAM0110,2021-06-11T10:42:11Z,44.59000015258789,12,17.12818717956543,2,4,55,4,90,1.350000023841858,1,LOPE
LOP09h,141360600200277046,56.00174818113429,264.5966491699219,BEAM0110,2021-06-11T10:42:11Z,42.08000183105469,7,17.12120819091797,2,4,55,4,90,1.350000023841858,1,LOPE
LOP09h,141360600200277047,76.18887502140626,366.55657958984375,BEAM0110,2021-06-11T10:42:11Z,47.209999084472656,11,17.122865676879883,2,4,55,4,97,1.350000023841858,1,LOPE
LOP03h,141360800200062228,4.4436985031660905,38.18238830566406,BEAM1000,2021-06-11T10:42:11Z,23.270000457763672,3,17.1308650970459,2,4,32,8,54,1.350000023841858,1,LOPE
LOP03h,141360800200062229,0.057895308078577894,12.12104320526123,BEAM1000,2021-06-11T10:42:11Z,10.050000190734863,1,17.138866424560547,2,4,31,6,51,1.350000023841858,1,LOPE
LOP03h,141360800200062230,0,11.2582368850708,BEAM1000,2021-06-11T10:42:11Z,9.380000114440918,1,17.139352798461914,2,4,31,6,43,1.350000023841858,1,LOPE
LOP03h,141360800200062231,7.726401940680631,42.18992614746094,BEAM1000,2021-06-11T10:42:11Z,24.510000228881836,2,17.132526397705078,2,4,31,6,56,1.350000023841858,1,LOPE
LOP03h,141360800200062232,24.731984591495923,119.77838134765625,BEAM1000,2021-06-11T10:42:11Z,30.200000762939453,3,17.121440887451172,2,4,31,6,51,1.350000023841858,1,LOPE
LOP07h,141360800200062244,75.70895365981654,342.740966796875,BEAM1000,2021-06-11T10:42:11Z,40.130001068115234,11,17.127086639404297,2,4,52,6,74,1.350000023841858,1,LOPE
LOP07h,141360800200062245,106.60200658111165,486.1462097167969,BEAM1000,2021-06-11T10:42:11Z,46.939998626708984,12,17.134197235107422,2,4,52,6,76,1.350000023841858,1,LOPE
LOP07h,141360800200062246,71.1281492049035,296.68670654296875,BEAM1000,2021-06-11T10:42:11Z,38.11000061035156,10,17.125629425048828,2,4,52,6,90,1.350000023841858,1,LOPE
LOP07h,141360800200062247,49.51179145596068,207.6433563232422,BEAM1000,2021-06-11T10:42:11Z,32.29999923706055,11,17.123781204223633,2,4,52,6,89,1.350000023841858,1,LOPE
LOP07h,141360800200062248,75.36579661743446,315.11553955078125,BEAM1000,2021-06-11T10:42:11Z,39.119998931884766,10,17.125093460083008,2,4,48,6,86,1.350000023841858,1,LOPE
LOP07h,141360800200062249,48.28583847866842,225.24026489257812,BEAM1000,2021-06-11T10:42:11Z,39.08000183105469,6,17.120311737060547,2,4,52,5,82,1.350000023841858,1,LOPE
